V1	V2	V3	V4
474	ATOH1	3146	HMGB1
476	ATP1A1	118	ADD1
476	ATP1A1	53822	FXYD7
478	ATP1A3	6310	ATXN1
486	FXYD2	476	ATP1A1
488	ATP2A2	3667	IRS1
488	ATP2A2	8660	IRS2
490	ATP2B1	801	CALM1
493	ATP2B4	5530	PPP3CA
501	ALDH7A1	9400	RECQL5
509	ATP5C1	498	ATP5A1
509	ATP5C1	506	ATP5B
509	ATP5C1	5074	PAWR
509	ATP5C1	26152	ZNF337
523	ATP6V1A	7284	TUFM
529	ATP6V1E1	7189	TRAF6
538	ATP7A	1356	CP
538	ATP7A	51248	PDZD11
540	ATP7B	51164	DCTN4
540	ATP7B	7704	ZBTB16
545	ATR	3791	KDR
545	ATR	1869	E2F1
545	ATR	7507	XPA
551	AVP	5021	OXTR
552	AVPR1A	551	AVP
554	AVPR2	2778	GNAS
558	AXL	867	CBL
558	AXL	5781	PTPN11
558	AXL	3561	IL2RG
558	AXL	3601	IL15RA
558	AXL	102	ADAM10
558	AXL	53358	SHC3
567	B2M	811	CALR
571	BACH1	672	BRCA1
572	BAD	6197	RPS6KA3
572	BAD	7532	YWHAG
572	BAD	5607	MAP2K5
573	BAG1	4233	MET
573	BAG1	3304	HSPA1B
576	BAI2	84064	HDHD2
578	BAK1	2091	FBL
578	BAK1	10097	ACTR2
578	BAK1	2081	ERN1
580	BARD1	1478	CSTF2
580	BARD1	9656	MDC1
581	BAX	2081	ERN1
596	BCL2	488	ATP2A2
596	BCL2	5566	PRKACA
596	BCL2	5595	MAPK3
596	BCL2	1432	MAPK14
596	BCL2	7009	TMBIM6
598	BCL2L1	6622	SNCA
598	BCL2L1	5599	MAPK8
604	BCL6	2033	EP300
604	BCL6	5594	MAPK1
613	BCR	10971	YWHAQ
613	BCR	7529	YWHAB
613	BCR	7532	YWHAG
613	BCR	7533	YWHAH
613	BCR	2810	SFN
613	BCR	7531	YWHAE
613	BCR	84966	IGSF21
624	BDKRB2	1636	ACE
627	BDNF	1363	CPE
627	BDNF	6272	SORT1
627	BDNF	93664	CADPS2
629	CFB	721	C4B
633	BGN	1284	COL4A2
633	BGN	5319	PLA2G1B
634	CEACAM1	1956	EGFR
634	CEACAM1	3643	INSR
634	CEACAM1	2316	FLNA
637	BID	7529	YWHAB
637	BID	578	BAK1
639	PRDM1	166	AES
639	PRDM1	6310	ATXN1
640	BLK	2212	FCGR2A
640	BLK	613	BCR
640	BLK	2213	FCGR2B
641	BLM	8243	SMC1A
649	BMP1	1294	COL7A1
649	BMP1	1277	COL1A1
649	BMP1	1290	COL5A2
649	BMP1	1289	COL5A1
649	BMP1	3339	HSPG2
649	BMP1	8646	CHRD
649	BMP1	56252	YLPM1
650	BMP2	90	ACVR1
651	BMP3	1282	COL4A1
651	BMP3	1284	COL4A2
652	BMP4	633	BGN
656	BMP8B	652	BMP4
657	BMPR1A	3224	HOXC8
658	BMPR1B	654	BMP6
658	BMPR1B	269	AMHR2
658	BMPR1B	2661	GDF9
658	BMPR1B	10617	STAMBP
659	BMPR2	1066	CES1
659	BMPR2	722	C4BPA
659	BMPR2	5579	PRKCB
659	BMPR2	4046	LSP1
659	BMPR2	203068	TUBB
659	BMPR2	1326	MAP3K8
659	BMPR2	4342	MOS
659	BMPR2	4009	LMX1A
659	BMPR2	11073	TOPBP1
660	BMX	55680	RUFY2
660	BMX	7133	TNFRSF1B
662	BNIP1	53407	STX18
662	BNIP1	8775	NAPA
665	BNIP3L	60561	RINT1
667	DST	3852	KRT5
667	DST	3861	KRT14
672	BRCA1	5469	MED1
672	BRCA1	1478	CSTF2
672	BRCA1	6774	STAT3
672	BRCA1	3428	IFI16
672	BRCA1	79184	BRCC3
672	BRCA1	7528	YY1
672	BRCA1	4331	MNAT1
672	BRCA1	5660	PSAP
672	BRCA1	7277	TUBA4A
672	BRCA1	203068	TUBB
672	BRCA1	23633	KPNA6
672	BRCA1	1022	CDK7
673	BRAF	92609	TIMM50
673	BRAF	5594	MAPK1
673	BRAF	5906	RAP1A
675	BRCA2	6117	RPA1
682	BSG	857	CAV1
685	BTC	1956	EGFR
685	BTC	2064	ERBB2
689	BTF3	5431	POLR2B
695	BTK	930	CD19
695	BTK	660	BMX
695	BTK	6776	STAT5A
695	BTK	27071	DAPP1
695	BTK	51311	TLR8
695	BTK	4615	MYD88
695	BTK	8395	PIP5K1B
695	BTK	7099	TLR4
695	BTK	8396	PIP4K2B
695	BTK	8394	PIP5K1A
695	BTK	8797	TNFRSF10A
695	BTK	10333	TLR6
695	BTK	54106	TLR9
695	BTK	23396	PIP5K1C
695	BTK	114609	TIRAP
695	BTK	118788	PIK3AP1
695	BTK	5305	PIP4K2A
695	BTK	79837	PIP4K2C
695	BTK	123920	CMTM3
695	BTK	5590	PRKCZ
695	BTK	5581	PRKCE
695	BTK	5578	PRKCA
699	BUB1	1978	EIF4EBP1
701	BUB1B	162	AP1B1
701	BUB1B	4216	MAP3K4
706	TSPO	1622	DBI
708	C1QBP	712	C1QA
713	C1QB	712	C1QA
717	C2	727	C5
725	C4BPB	5627	PROS1
728	C5AR1	408	ARRB1
728	C5AR1	409	ARRB2
729	C6	10724	MGEA5
732	C8B	731	C8A
760	CA2	6508	SLC4A3
760	CA2	55139	ANKZF1
760	CA2	57540	PTCHD2
762	CA4	8671	SLC4A4
771	CA12	1523	CUX1
771	CA12	79768	C15orf29
771	CA12	65005	MRPL9
771	CA12	9905	SGSM2
771	CA12	114034	TOE1
777	CACNA1E	3303	HSPA1A
780	DDR1	1280	COL2A1
780	DDR1	1281	COL3A1
780	DDR1	1290	COL5A2
780	DDR1	1301	COL11A1
780	DDR1	5335	PLCG1
780	DDR1	8440	NCK2
780	DDR1	5781	PTPN11
780	DDR1	9410	SNRNP40
780	DDR1	79656	BEND5
782	CACNB1	773	CACNA1A
782	CACNB1	8655	DYNLL1
782	CACNB1	1822	ATN1
788	SLC25A20	90861	HN1L
799	CALCR	2316	FLNA
801	CALM1	10788	IQGAP2
801	CALM1	2913	GRM3
801	CALM1	2914	GRM4
814	CAMK4	4842	NOS1
814	CAMK4	1387	CREBBP
814	CAMK4	9759	HDAC4
815	CAMK2A	817	CAMK2D
815	CAMK2A	808	CALM3
815	CAMK2A	488	ATP2A2
815	CAMK2A	1956	EGFR
815	CAMK2A	2670	GFAP
815	CAMK2A	2903	GRIN2A
815	CAMK2A	3297	HSF1
815	CAMK2A	2113	ETS1
815	CAMK2A	3875	KRT18
815	CAMK2A	4842	NOS1
815	CAMK2A	4137	MAPT
815	CAMK2A	5132	PDC
815	CAMK2A	1051	CEBPB
815	CAMK2A	4087	SMAD2
815	CAMK2A	6722	SRF
815	CAMK2A	1103	CHAT
815	CAMK2A	8831	SYNGAP1
815	CAMK2A	9270	ITGB1BP1
815	CAMK2A	88	ACTN2
816	CAMK2B	2903	GRIN2A
816	CAMK2B	3706	ITPKA
816	CAMK2B	2113	ETS1
816	CAMK2B	5331	PLCB3
816	CAMK2B	1285	COL4A3
816	CAMK2B	817	CAMK2D
817	CAMK2D	1390	CREM
817	CAMK2D	7431	VIM
817	CAMK2D	6772	STAT1
817	CAMK2D	88	ACTN2
818	CAMK2G	466	ATF1
818	CAMK2G	1390	CREM
818	CAMK2G	1956	EGFR
818	CAMK2G	2893	GRIA4
818	CAMK2G	2890	GRIA1
818	CAMK2G	2316	FLNA
818	CAMK2G	7054	TH
818	CAMK2G	6261	RYR1
818	CAMK2G	6853	SYN1
818	CAMK2G	6697	SPR
818	CAMK2G	4638	MYLK
818	CAMK2G	5331	PLCB3
818	CAMK2G	109	ADCY3
818	CAMK2G	8682	PEA15
818	CAMK2G	1103	CHAT
818	CAMK2G	88	ACTN2
818	CAMK2G	57554	LRRC7
819	CAMLG	5314	PKHD1
821	CANX	3459	IFNGR1
823	CAPN1	3552	IL1A
823	CAPN1	3690	ITGB3
823	CAPN1	6709	SPTAN1
823	CAPN1	7157	TP53
823	CAPN1	598	BCL2L1
823	CAPN1	8851	CDK5R1
823	CAPN1	23581	CASP14
823	CAPN1	55970	GNG12
823	CAPN1	6711	SPTBN1
823	CAPN1	867	CBL
823	CAPN1	2150	F2RL1
823	CAPN1	2149	F2R
824	CAPN2	156	ADRBK1
824	CAPN2	8851	CDK5R1
824	CAPN2	2150	F2RL1
825	CAPN3	54550	NECAB2
825	CAPN3	8291	DYSF
825	CAPN3	4792	NFKBIA
826	CAPNS1	9459	ARHGEF6
826	CAPNS1	85444	LRRCC1
829	CAPZA1	60	ACTB
829	CAPZA1	30011	SH3KBP1
834	CASP1	7020	TFAP2A
834	CASP1	831	CAST
834	CASP1	3553	IL1B
834	CASP1	4000	LMNA
834	CASP1	4137	MAPT
834	CASP1	142	PARP1
834	CASP1	598	BCL2L1
834	CASP1	5664	PSEN2
834	CASP1	3606	IL18
834	CASP1	637	BID
834	CASP1	4734	NEDD4
834	CASP1	5321	PLA2G4A
834	CASP1	984	CDC2L1
835	CASP2	1832	DSP
835	CASP2	51237	MGC29506
835	CASP2	116	ADCYAP1
835	CASP2	2802	GOLGA3
835	CASP2	8837	CFLAR
836	CASP3	118	ADD1
836	CASP3	351	APP
836	CASP3	7020	TFAP2A
836	CASP3	672	BRCA1
836	CASP3	1026	CDKN1A
836	CASP3	998	CDC42
836	CASP3	7150	TOP1
836	CASP3	2934	GSN
836	CASP3	5921	RASA1
836	CASP3	207	AKT1
836	CASP3	4634	MYL3
836	CASP3	3146	HMGB1
836	CASP3	4067	LYN
836	CASP3	5610	EIF2AK2
836	CASP3	1830	DSG3
836	CASP3	4137	MAPT
836	CASP3	5590	PRKCZ
836	CASP3	5757	PTMA
836	CASP3	5888	RAD51
836	CASP3	6667	SP1
836	CASP3	999	CDH1
836	CASP3	7431	VIM
836	CASP3	5588	PRKCQ
836	CASP3	6722	SRF
836	CASP3	4205	MEF2A
836	CASP3	5725	PTBP1
836	CASP3	5664	PSEN2
836	CASP3	5591	PRKDC
836	CASP3	3606	IL18
836	CASP3	5585	PKN1
836	CASP3	7185	TRAF1
836	CASP3	11184	MAP4K1
836	CASP3	4734	NEDD4
836	CASP3	5829	PXN
836	CASP3	5586	PKN2
836	CASP3	2802	GOLGA3
836	CASP3	4194	MDM4
836	CASP3	3192	HNRNPU
836	CASP3	9564	BCAR1
836	CASP3	3603	IL16
836	CASP3	8394	PIP5K1A
836	CASP3	9135	RABEP1
836	CASP3	8669	EIF3J
836	CASP3	1975	EIF4B
836	CASP3	6788	STK3
836	CASP3	10277	UBE4B
836	CASP3	23162	MAPK8IP3
836	CASP3	831	CAST
836	CASP3	5321	PLA2G4A
836	CASP3	397	ARHGDIB
836	CASP3	1982	EIF4G2
836	CASP3	56850	GRIPAP1
836	CASP3	6093	ROCK1
836	CASP3	7409	VAV1
836	CASP3	4292	MLH1
836	CASP3	5879	RAC1
836	CASP3	984	CDC2L1
836	CASP3	11168	PSIP1
836	CASP3	1965	EIF2S1
836	CASP3	5062	PAK2
836	CASP3	790	CAD
836	CASP3	8428	STK24
836	CASP3	4193	MDM2
837	CASP4	9126	SMC3
837	CASP4	2934	GSN
837	CASP4	58477	SRPRB
837	CASP4	8243	SMC1A
837	CASP4	1017	CDK2
837	CASP4	5689	PSMB1
837	CASP4	7419	VDAC3
837	CASP4	351	APP
837	CASP4	1832	DSP
837	CASP4	836	CASP3
837	CASP4	3606	IL18
837	CASP4	5321	PLA2G4A
837	CASP4	3553	IL1B
838	CASP5	4149	MAX
839	CASP6	5663	PSEN1
839	CASP6	351	APP
839	CASP6	7020	TFAP2A
839	CASP6	5130	PCYT1A
839	CASP6	7150	TOP1
839	CASP6	1832	DSP
839	CASP6	4000	LMNA
839	CASP6	4137	MAPT
839	CASP6	7431	VIM
839	CASP6	5590	PRKCZ
839	CASP6	10197	PSME3
839	CASP6	6304	SATB1
839	CASP6	4734	NEDD4
839	CASP6	5493	PPL
839	CASP6	1965	EIF2S1
839	CASP6	10277	UBE4B
839	CASP6	5664	PSEN2
839	CASP6	6731	SRP72
839	CASP6	8837	CFLAR
839	CASP6	836	CASP3
840	CASP7	998	CDC42
840	CASP7	1832	DSP
840	CASP7	5921	RASA1
840	CASP7	5610	EIF2AK2
840	CASP7	4149	MAX
840	CASP7	4137	MAPT
840	CASP7	7431	VIM
840	CASP7	4734	NEDD4
840	CASP7	2802	GOLGA3
840	CASP7	11168	PSIP1
840	CASP7	10277	UBE4B
840	CASP7	831	CAST
840	CASP7	5757	PTMA
840	CASP7	6722	SRF
840	CASP7	5885	RAD21
840	CASP7	4205	MEF2A
840	CASP7	4209	MEF2D
840	CASP7	5664	PSEN2
840	CASP7	5590	PRKCZ
840	CASP7	5888	RAD51
840	CASP7	5879	RAC1
840	CASP7	8837	CFLAR
840	CASP7	8428	STK24
840	CASP7	63967	CLSPN
841	CASP8	356	FASLG
841	CASP8	8717	TRADD
841	CASP8	329	BIRC2
841	CASP8	5663	PSEN1
841	CASP8	5130	PCYT1A
841	CASP8	5610	EIF2AK2
841	CASP8	8615	USO1
841	CASP8	4137	MAPT
841	CASP8	598	BCL2L1
841	CASP8	5339	PLEC1
841	CASP8	5590	PRKCZ
841	CASP8	2890	GRIA1
841	CASP8	1027	CDKN1B
841	CASP8	10038	PARP2
841	CASP8	5664	PSEN2
841	CASP8	5071	PARK2
841	CASP8	984	CDC2L1
841	CASP8	8428	STK24
842	CASP9	3329	HSPD1
842	CASP9	1832	DSP
842	CASP9	7431	VIM
842	CASP9	836	CASP3
842	CASP9	824	CAPN2
843	CASP10	356	FASLG
843	CASP10	1832	DSP
843	CASP10	836	CASP3
845	CASQ2	5532	PPP3CB
846	CASR	25897	RNF19A
847	CAT	81793	TLR10
857	CAV1	5499	PPP1CA
857	CAV1	2771	GNAI2
857	CAV1	2316	FLNA
857	CAV1	5957	RCVRN
857	CAV1	3265	HRAS
857	CAV1	3791	KDR
857	CAV1	683	BST1
857	CAV1	6654	SOS1
857	CAV1	4843	NOS2
857	CAV1	387	RHOA
857	CAV1	2886	GRB7
857	CAV1	5595	MAPK3
857	CAV1	7189	TRAF6
857	CAV1	1759	DNM1
857	CAV1	5337	PLD1
858	CAV2	1812	DRD1
858	CAV2	2804	GOLGB1
860	RUNX2	865	CBFB
860	RUNX2	2033	EP300
860	RUNX2	1856	DVL2
860	RUNX2	4216	MAP3K4
860	RUNX2	8312	AXIN1
860	RUNX2	5580	PRKCD
860	RUNX2	891	CCNB1
861	RUNX1	896	CCND3
861	RUNX1	2033	EP300
861	RUNX1	367	AR
861	RUNX1	25937	WWTR1
861	RUNX1	894	CCND2
861	RUNX1	595	CCND1
861	RUNX1	1021	CDK6
861	RUNX1	1050	CEBPA
862	RUNX1T1	9139	CBFA2T2
862	RUNX1T1	9967	THRAP3
862	RUNX1T1	604	BCL6
862	RUNX1T1	54550	NECAB2
862	RUNX1T1	1822	ATN1
862	RUNX1T1	56893	UBQLN4
863	CBFA2T3	861	RUNX1
867	CBL	4641	MYO1C
867	CBL	5979	RET
867	CBL	2533	FYB
867	CBL	3791	KDR
867	CBL	5295	PIK3R1
867	CBL	6776	STAT5A
867	CBL	7189	TRAF6
867	CBL	8792	TNFRSF11A
867	CBL	6777	STAT5B
867	CBL	7462	LAT2
867	CBL	10603	SH2B2
867	CBL	83737	ITCH
868	CBLB	2322	FLT3
868	CBLB	2533	FYB
875	CBS	3064	HTT
881	CCIN	58	ACTA1
887	CCKBR	886	CCKAR
887	CCKBR	5781	PTPN11
890	CCNA2	1018	CDK3
890	CCNA2	694	BTG1
890	CCNA2	5241	PGR
891	CCNB1	1647	GADD45A
891	CCNB1	55872	PBK
891	CCNB1	4208	MEF2C
894	CCND2	5925	RB1
896	CCND3	22809	ATF5
896	CCND3	5596	MAPK4
896	CCND3	7421	VDR
898	CCNE1	91768	CABLES1
898	CCNE1	801	CALM1
900	CCNG1	5515	PPP2CA
900	CCNG1	4513	COX2
902	CCNH	4331	MNAT1
904	CCNT1	3346	HTN1
904	CCNT1	6502	SKP2
905	CCNT2	5585	PKN1
910	CD1B	5660	PSAP
912	CD1D	972	CD74
912	CD1D	None	None
915	CD3D	926	CD8B
915	CD3D	1173	AP2M1
916	CD3E	974	CD79B
916	CD3E	7535	ZAP70
916	CD3E	None	None
916	CD3E	6464	SHC1
917	CD3G	6964	TRD@
917	CD3G	None	None
917	CD3G	916	CD3E
919	CD247	1445	CSK
919	CD247	940	CD28
919	CD247	5774	PTPN3
920	CD4	5295	PIK3R1
923	CD6	6386	SDCBP
924	CD7	1514	CTSL1
925	CD8A	3133	HLA-E
925	CD8A	3932	LCK
928	CD9	3673	ITGA2
929	CD14	7098	TLR3
930	CD19	2885	GRB2
930	CD19	6654	SOS1
930	CD19	5336	PLCG2
931	MS4A1	4067	LYN
933	CD22	493	ATP2B4
933	CD22	3507	IGHM
933	CD22	3937	LCP2
934	934	6403	SELP
934	934	2268	FGR
934	934	4067	LYN
940	CD28	5335	PLCG1
940	CD28	3592	IL12A
940	CD28	5788	PTPRC
940	CD28	3932	LCK
940	CD28	5294	PIK3CG
942	CD86	941	CD80
943	TNFRSF8	238	ALK
944	TNFSF8	283	ANG
946	SIGLEC6	3952	LEP
952	CD38	928	CD9
953	ENTPD1	10048	RANBP9
955	ENTPD6	6310	ATXN1
958	CD40	5437	POLR2H
958	CD40	2091	FBL
958	CD40	857	CAV1
958	CD40	1326	MAP3K8
958	CD40	3566	IL4R
958	CD40	867	CBL
958	CD40	5295	PIK3R1
958	CD40	329	BIRC2
958	CD40	330	BIRC3
958	CD40	3312	HSPA8
958	CD40	3308	HSPA4
958	CD40	3718	JAK3
960	CD44	8174	MADCAM1
960	CD44	5585	PKN1
960	CD44	23365	ARHGEF12
960	CD44	2617	GARS
961	CD47	3688	ITGB1
961	CD47	2038	EPB42
961	CD47	3685	ITGAV
961	CD47	355	FAS
962	CD48	8807	IL18RAP
962	CD48	8809	IL18R1
963	CD53	3558	IL2
963	CD53	3565	IL4
970	CD70	939	CD27
972	CD74	960	CD44
973	CD79A	921	CD5
973	CD79A	3932	LCK
973	CD79A	5777	PTPN6
974	CD79B	921	CD5
974	CD79B	5777	PTPN6
974	CD79B	7535	ZAP70
974	CD79B	5747	PTK2
976	CD97	1604	CD55
978	CDA	3838	KPNA2
978	CDA	90850	ZNF598
983	CDC2	334	APLP2
983	CDC2	800	CALD1
983	CDC2	1460	CSNK2B
983	CDC2	1457	CSNK2A1
983	CDC2	993	CDC25A
983	CDC2	1390	CREM
983	CDC2	7153	TOP2A
983	CDC2	2670	GFAP
983	CDC2	3024	HIST1H1A
983	CDC2	3708	ITPR1
983	CDC2	3875	KRT18
983	CDC2	3832	KIF11
983	CDC2	4000	LMNA
983	CDC2	3925	STMN1
983	CDC2	4134	MAP4
983	CDC2	4869	NPM1
983	CDC2	5770	PTPN1
983	CDC2	5867	RAB4A
983	CDC2	5869	RAB5B
983	CDC2	6118	RPA2
983	CDC2	5925	RB1
983	CDC2	6241	RRM2
983	CDC2	1869	E2F1
983	CDC2	25	ABL1
983	CDC2	7431	VIM
983	CDC2	7319	UBE2A
983	CDC2	7317	UBA1
983	CDC2	5909	RAP1GAP
983	CDC2	273	AMPH
983	CDC2	8091	HMGA2
983	CDC2	3159	HMGA1
983	CDC2	1854	DUT
983	CDC2	5339	PLEC1
983	CDC2	7161	TP73
983	CDC2	2305	FOXM1
983	CDC2	10657	KHDRBS1
983	CDC2	2801	GOLGA2
983	CDC2	3603	IL16
983	CDC2	9232	PTTG1
983	CDC2	29924	EPN1
983	CDC2	23225	NUP210
983	CDC2	5771	PTPN2
983	CDC2	11075	STMN2
983	CDC2	10763	NES
983	CDC2	9585	KIF20B
983	CDC2	6198	RPS6KB1
983	CDC2	54820	NDE1
983	CDC2	55872	PBK
983	CDC2	28984	C13orf15
983	CDC2	699	BUB1
983	CDC2	4137	MAPT
983	CDC2	1104	RCC1
983	CDC2	7083	TK1
983	CDC2	7048	TGFBR2
983	CDC2	367	AR
983	CDC2	5727	PTCH1
983	CDC2	4173	MCM4
983	CDC2	4208	MEF2C
983	CDC2	1894	ECT2
983	CDC2	860	RUNX2
984	CDC2L1	11143	MYST2
988	CDC5L	1029	CDKN2A
988	CDC5L	5001	ORC5L
988	CDC5L	5499	PPP1CA
989	SEPT7	55752	SEPT11
991	CDC20	3891	KRT85
991	CDC20	3881	KRT31
991	CDC20	3882	KRT32
991	CDC20	29080	CCDC59
991	CDC20	51067	YARS2
991	CDC20	337972	KRTAP19-5
991	CDC20	83900	KRTAP9-3
991	CDC20	83899	KRTAP9-2
991	CDC20	3883	KRT33A
991	CDC20	6950	TCP1
993	CDC25A	1523	CUX1
993	CDC25A	4088	SMAD3
994	CDC25B	11331	PHB2
994	CDC25B	1460	CSNK2B
994	CDC25B	983	CDC2
994	CDC25B	2810	SFN
996	CDC27	29882	ANAPC2
996	CDC27	8697	CDC23
996	CDC27	836	CASP3
997	CDC34	4792	NFKBIA
997	CDC34	8454	CUL1
997	CDC34	6093	ROCK1
997	CDC34	7314	UBB
998	CDC42	55183	RIF1
998	CDC42	23048	FNBP1
998	CDC42	4649	MYO9A
998	CDC42	207	AKT1
998	CDC42	5599	MAPK8
998	CDC42	5601	MAPK9
999	CDH1	7430	EZR
999	CDH1	3695	ITGB7
999	CDH1	5797	PTPRM
999	CDH1	6241	RRM2
1000	CDH2	1387	CREBBP
1005	CDH7	1010	CDH12
1007	CDH9	1016	CDH18
1014	CDH16	1499	CTNNB1
1017	CDK2	2035	EPB41
1017	CDK2	9040	UBE2M
1017	CDK2	6272	SORT1
1017	CDK2	4738	NEDD8
1017	CDK2	8473	OGT
1017	CDK2	2091	FBL
1017	CDK2	80018	C12orf30
1017	CDK2	64773	FAM113A
1017	CDK2	9055	PRC1
1017	CDK2	4654	MYOD1
1017	CDK2	5744	PTHLH
1017	CDK2	4800	NFYA
1017	CDK2	7319	UBE2A
1017	CDK2	7290	HIRA
1017	CDK2	8161	COIL
1017	CDK2	3399	ID3
1017	CDK2	3398	ID2
1017	CDK2	7343	UBTF
1017	CDK2	4605	MYBL2
1017	CDK2	7161	TP73
1017	CDK2	2305	FOXM1
1017	CDK2	51343	FZR1
1017	CDK2	64061	TSPYL2
1017	CDK2	5771	PTPN2
1017	CDK2	8317	CDC7
1017	CDK2	9738	CP110
1017	CDK2	1045	CDX2
1017	CDK2	5424	POLD1
1017	CDK2	5573	PRKAR1A
1017	CDK2	4173	MCM4
1017	CDK2	5425	POLD2
1018	CDK3	1026	CDKN1A
1018	CDK3	3811	KIR3DL1
1018	CDK3	91768	CABLES1
1019	CDK4	9126	SMC3
1019	CDK4	50628	GEMIN4
1019	CDK4	8243	SMC1A
1019	CDK4	4067	LYN
1019	CDK4	5933	RBL1
1020	CDK5	87	ACTN1
1020	CDK5	5663	PSEN1
1020	CDK5	351	APP
1020	CDK5	7430	EZR
1020	CDK5	2903	GRIN2A
1020	CDK5	4137	MAPT
1020	CDK5	5604	MAP2K1
1020	CDK5	6714	SRC
1020	CDK5	2065	ERBB3
1020	CDK5	7157	TP53
1020	CDK5	1641	DCX
1020	CDK5	5127	PCTK1
1020	CDK5	6853	SYN1
1020	CDK5	273	AMPH
1020	CDK5	4205	MEF2A
1020	CDK5	1759	DNM1
1020	CDK5	5058	PAK1
1020	CDK5	5602	MAPK10
1020	CDK5	1600	DAB1
1020	CDK5	84152	PPP1R1B
1020	CDK5	5771	PTPN2
1020	CDK5	10485	C1orf61
1020	CDK5	5504	PPP1R2
1022	CDK7	983	CDC2
1022	CDK7	2068	ERCC2
1022	CDK7	1869	E2F1
1022	CDK7	2966	GTF2H2
1022	CDK7	3927	LASP1
1022	CDK7	84108	PCGF6
1024	CDK8	902	CCNH
1025	CDK9	4790	NFKB1
1025	CDK9	871	SERPINH1
1025	CDK9	5300	PIN1
1025	CDK9	8851	CDK5R1
1025	CDK9	6829	SUPT5H
1025	CDK9	4683	NBN
1025	CDK9	9204	ZMYM6
1025	CDK9	9412	MED21
1025	CDK9	10217	CTDSPL
1025	CDK9	27148	STK36
1025	CDK9	7157	TP53
1026	CDKN1A	1050	CEBPA
1026	CDKN1A	1457	CSNK2A1
1027	CDKN1B	7533	YWHAH
1027	CDKN1B	1018	CDK3
1027	CDKN1B	891	CCNB1
1027	CDKN1B	1020	CDK5
1027	CDKN1B	4176	MCM7
1029	CDKN2A	10075	HUWE1
1029	CDKN2A	7157	TP53
1029	CDKN2A	4691	NCL
1029	CDKN2A	6201	RPS7
1029	CDKN2A	84897	TBRG1
1029	CDKN2A	2935	GSPT1
1029	CDKN2A	84960	KIAA1984
1029	CDKN2A	23253	ANKRD12
1029	CDKN2A	7770	ZNF227
1029	CDKN2A	5824	PEX19
1029	CDKN2A	80829	ZFP91
1029	CDKN2A	7167	TPI1
1029	CDKN2A	79026	AHNAK
1031	CDKN2C	1029	CDKN2A
1041	CDSN	56893	UBQLN4
1044	CDX1	51176	LEF1
1045	CDX2	6927	HNF1A
1045	CDX2	5594	MAPK1
1045	CDX2	2932	GSK3B
1045	CDX2	1432	MAPK14
1046	CDX4	3202	HOXA5
1048	CEACAM5	57540	PTCHD2
1050	CEBPA	5981	RFC1
1050	CEBPA	1387	CREBBP
1050	CEBPA	2033	EP300
1051	CEBPB	1387	CREBBP
1051	CEBPB	1386	ATF2
1051	CEBPB	2308	FOXO1
1051	CEBPB	3146	HMGB1
1051	CEBPB	80142	PTGES2
1051	CEBPB	5595	MAPK3
1051	CEBPB	9252	RPS6KA5
1051	CEBPB	9454	HOMER3
1052	CEBPD	1387	CREBBP
1052	CEBPD	6688	SPI1
1052	CEBPD	2033	EP300
1054	CEBPG	90993	CREB3L1
1054	CEBPG	10488	CREB3
1054	CEBPG	148327	CREB3L4
1054	CEBPG	4783	NFIL3
1054	CEBPG	8061	FOSL1
1054	CEBPG	2355	FOSL2
1054	CEBPG	467	ATF3
1054	CEBPG	10538	BATF
1054	CEBPG	3131	HLF
1054	CEBPG	7008	TEF
1056	CEL	4057	LTF
1059	CENPB	8328	GFI1B
1063	CENPF	1062	CENPE
1063	CENPF	6616	SNAP25
1072	CFL1	6876	TAGLN
1072	CFL1	7532	YWHAG
1072	CFL1	1184	CLCN5
1080	CFTR	3337	DNAJB1
1080	CFTR	7430	EZR
1084	CEACAM3	634	CEACAM1
1084	CEACAM3	6279	S100A8
1084	CEACAM3	6714	SRC
1084	CEACAM3	122011	CSNK1A1L
1088	CEACAM8	4680	CEACAM6
1104	RCC1	1119	CHKA
1107	CHD3	6886	TAL1
1107	CHD3	3838	KPNA2
1107	CHD3	10320	IKZF1
1107	CHD3	6304	SATB1
1107	CHD3	55183	RIF1
1107	CHD3	22806	IKZF3
1107	CHD3	22827	PUF60
1107	CHD3	80145	THOC7
1107	CHD3	9905	SGSM2
1108	CHD4	6597	SMARCA4
1111	CHEK1	9874	TLK1
1111	CHEK1	4194	MDM4
1111	CHEK1	1460	CSNK2B
1111	CHEK1	7314	UBB
1111	CHEK1	8454	CUL1
1111	CHEK1	8451	CUL4A
1111	CHEK1	3320	HSP90AA1
1114	CHGB	6258	RXRG
1114	CHGB	11344	TWF2
1114	CHGB	5434	POLR2E
1114	CHGB	80212	CCDC92
1121	CHM	10981	RAB32
1121	CHM	22931	RAB18
1121	CHM	51552	RAB14
1121	CHM	5869	RAB5B
1121	CHM	5867	RAB4A
1121	CHM	5865	RAB3B
1123	CHN1	8851	CDK5R1
1123	CHN1	1020	CDK5
1140	CHRNB1	10980	COPS6
1143	CHRNB4	1138	CHRNA5
1144	CHRND	2885	GRB2
1147	CHUK	7132	TNFRSF1A
1147	CHUK	5610	EIF2AK2
1147	CHUK	7182	NR2C2
1147	CHUK	8290	HIST3H3
1147	CHUK	5037	PEBP1
1149	CIDEA	7350	UCP1
1153	CIRBP	6310	ATXN1
1154	CISH	5579	PRKCB
