DR	DRs	X	X.1	X.2	new
MED12L	MED12L	   116931.2	   116931.4	7.284098e-02	0.0369951730176563
MYH6	MYH6	     4624.2	     4624.4	1.652081e-01	0.0839074686175043
CHCHD5	CHCHD5	    84269.2	    84269.4	5.297763e-01	0.269067849981614
MICA	MICA	100507436.2	100507436.4	6.891972e-01	0.350036060158502
F2RL1	F2RL1	     2150.2	     2150.4	4.460378e-01	0.22653794036564
RAB3IP	RAB3IP	   117177.2	   117177.4	3.468778e-01	0.176175611956126
TPD52L2	TPD52L2	     7165.2	     7165.4	9.957761e-02	0.0505744281671485
RAD51	RAD51	     5888.2	     5888.4	3.688045e-01	0.187311953891755
DNPEP	DNPEP	    23549.2	    23549.4	3.843684e-01	0.19521669615812
VTRNA1-2	VTRNA1-2	    56663.2	    56663.4	5.110255e-01	0.259544514488057
LZTR1	LZTR1	     8216.2	     8216.4	3.879503e-01	0.197035905760077
CLCN7	CLCN7	     1186.2	     1186.4	2.930200e-01	0.148821797807136
EXOC6B	EXOC6B	    23233.2	    23233.4	8.885505e-01	0.451285519256125
THBS2	THBS2	     7058.2	     7058.4	2.561754e-01	0.130108810258556
SLC5A1	SLC5A1	     6523.2	     6523.4	6.410658e-01	0.325590624765101
STAT6	STAT6	     6778.2	     6778.4	4.972583e-01	0.252552297387619
C1orf210	C1orf210	   149466.2	   149466.4	4.883864e-01	0.248046352032472
NPR1	NPR1	     4881.2	     4881.4	9.584236e-01	0.486773337017226
CAMKK2	CAMKK2	    10645.2	    10645.4	7.082327e-01	0.359703991808757
NBPF4	NBPF4	   148545.2	   148545.4	4.718467e-01	0.239646011137002
RPP14	RPP14	    11102.2	    11102.4	7.143712e-01	0.362821671850526
LDHB	LDHB	     3945.2	     3945.4	1.277879e+00	0.649021398402789
PABPC1L	PABPC1L	    80336.2	    80336.4	3.287038e-01	0.166945227158683
MTA2	MTA2	     9219.2	     9219.4	3.837253e-01	0.19489007238442
RBM42	RBM42	    79171.2	    79171.4	1.019179e-01	0.0517630370170224
LTA	LTA	     4049.2	     4049.4	1.052504e-01	0.0534555789636209
PFKL	PFKL	     5211.2	     5211.4	3.081751e-01	0.156518914822858
BCAN	BCAN	    63827.2	    63827.4	1.263008e+00	0.641468572810031
FKBP8	FKBP8	    23770.2	    23770.4	2.005891e-01	0.101877109011383
TNFRSF8	TNFRSF8	      943.2	      943.4	2.978064e-01	0.151252760379739
GPX4	GPX4	     2879.2	     2879.4	7.883262e-02	0.0400382643991768
FGGY	FGGY	    55277.2	    55277.4	4.093543e-01	0.207906773824591
ZNF667	ZNF667	    63934.2	    63934.4	1.058220e+00	0.537458886340412
RNASE7	RNASE7	    84659.2	    84659.4	1.078452e+00	0.547734507844862
PLSCR3	PLSCR3	    57048.2	    57048.4	7.445856e-01	0.37816725006247
CCDC130	CCDC130	    81576.2	    81576.4	3.772364e-01	0.191594427842099
PET117	PET117	100303755.2	100303755.4	5.009860e-01	0.254445557286895
ZNF302	ZNF302	    55900.2	    55900.4	2.133914e-01	0.108379263478881
TM2D1	TM2D1	    83941.2	    83941.4	1.996257e-01	0.101387808212777
GON4L	GON4L	    54856.2	    54856.4	7.549095e-01	0.383410651053465
P2RY1	P2RY1	     5028.2	     5028.4	4.307637e-01	0.21878038449271
AJAP1	AJAP1	    55966.2	    55966.4	9.496165e-01	0.482300302905331
MCOLN1	MCOLN1	    57192.2	    57192.4	9.776168e-01	0.49652136285052
TNFRSF19	TNFRSF19	    55504.2	    55504.4	8.791502e-01	0.446511205059393
PSMD7	PSMD7	     5713.2	     5713.4	4.502270e-01	0.228665591295179
POU4F2	POU4F2	     5458.2	     5458.4	1.403057e-01	0.0712597997289901
E2F1	E2F1	     1869.2	     1869.4	3.979966e-01	0.202138316610223
KRI1	KRI1	    65095.2	    65095.4	6.711032e-01	0.340846306525568
PDXK	PDXK	     8566.2	     8566.4	4.544437e-01	0.230807209187519
FER	FER	     2241.2	     2241.4	6.399911e-01	0.325044795858872
CACNA1C	CACNA1C	      775.2	      775.4	6.692183e-01	0.339888985500769
HAUS3	HAUS3	    79441.2	    79441.4	5.395404e-01	0.274026934398953
SH3BP4	SH3BP4	    23677.2	    23677.4	1.565822e-02	0.00795264640932242
RRM2	RRM2	     6241.2	     6241.4	6.998329e-01	0.355437821113172
ACBD5	ACBD5	    91452.2	    91452.4	5.852309e-01	0.297232662174214
CRLS1	CRLS1	    54675.2	    54675.4	6.199904e-01	0.31488664920881
SMARCAD1	SMARCAD1	    56916.2	    56916.4	6.499785e-01	0.330117292014148
TUBA1C	TUBA1C	    84790.2	    84790.4	2.242436e-01	0.113890982522505
ZSCAN4	ZSCAN4	   201516.2	   201516.4	3.947706e-01	0.200499864901378
CTXN2	CTXN2	   399697.2	   399697.4	2.442178e-01	0.124035670099323
LYSMD2	LYSMD2	   256586.2	   256586.4	3.723906e-01	0.189133296629848
ABTB2	ABTB2	    25841.2	    25841.4	1.873371e-01	0.0951465566103857
NDST3	NDST3	     9348.2	     9348.4	2.344721e-01	0.119085930849821
RBPJ	RBPJ	     3516.2	     3516.4	3.058329e-01	0.155329335903932
ATP2B1	ATP2B1	      490.2	      490.4	5.888566e-01	0.29907411733874
PF4V1	PF4V1	     5197.2	     5197.4	5.959893e-01	0.302696741177451
SCN2A	SCN2A	     6326.2	     6326.4	7.381700e-01	0.374908833824632
LRRC3B	LRRC3B	   116135.2	   116135.4	7.106426e-01	0.36092795485065
TSPAN11	TSPAN11	   441631.2	   441631.4	4.380449e-01	0.222478429930541
NHLRC1	NHLRC1	   378884.2	   378884.4	6.144558e-01	0.312075683670132
SAC3D1	SAC3D1	    29901.2	    29901.4	5.851338e-02	0.0297183346098291
SSC5D	SSC5D	   284297.2	   284297.4	1.034191e+00	0.52525480819043
TSEN2	TSEN2	    80746.2	    80746.4	3.702000e-01	0.188020713767667
GCOM1	GCOM1	   145781.2	   145781.4	2.053018e-01	0.104270640123681
GIT2	GIT2	     9815.2	     9815.4	2.129367e-01	0.1081483260976
TNFRSF12A	TNFRSF12A	    51330.2	    51330.4	4.653186e-01	0.236330457324072
NMRAL1	NMRAL1	    57407.2	    57407.4	9.612788e-01	0.488223463278569
IRX6	IRX6	    79190.2	    79190.4	5.252028e-01	0.266745017095562
FAM71B	FAM71B	   153745.2	   153745.4	8.722099e-02	0.0442986299171327
PIK3CG	PIK3CG	     5294.2	     5294.4	4.364395e-02	0.0221663064036747
CILP2	CILP2	   148113.2	   148113.4	6.785877e-01	0.344647605910209
CPLX4	CPLX4	   339302.2	   339302.4	3.838351e-01	0.194945838657709
CEP63	CEP63	    80254.2	    80254.4	3.697941e-01	0.187814561396737
ZNF273	ZNF273	    10793.2	    10793.4	4.707344e-01	0.239081085583453
NRN1L	NRN1L	   123904.2	   123904.4	2.238175e-01	0.113674570782536
IFT52	IFT52	    51098.2	    51098.4	4.820279e-01	0.244816936288303
PTER	PTER	     9317.2	     9317.4	5.629902e-01	0.285936842917886
BMF	BMF	    90427.2	    90427.4	9.724249e-01	0.49388445106281
PGBD4	PGBD4	   161779.2	   161779.4	1.288566e-01	0.06544492140917
IGFBP4	IGFBP4	     3487.2	     3487.4	8.678342e-02	0.0440763926839525
ARHGDIB	ARHGDIB	      397.2	      397.4	3.922546e-01	0.199222014777555
CPNE5	CPNE5	    57699.2	    57699.4	2.928076e-01	0.148713922065363
TRIP10	TRIP10	     9322.2	     9322.4	5.762300e-01	0.292661199066296
VOPP1	VOPP1	    81552.2	    81552.4	6.061172e-01	0.307840595815396
ZNF530	ZNF530	   348327.2	   348327.4	6.499230e-01	0.330089104143769
NEUROG1	NEUROG1	     4762.2	     4762.4	3.368335e-02	0.0171074216885093
CRABP1	CRABP1	     1381.2	     1381.4	4.228066e-01	0.214739056503729
KLHL9	KLHL9	    55958.2	    55958.4	1.303923e-01	0.0662248874008853
ZNF443	ZNF443	    10224.2	    10224.4	6.042297e-02	0.0306881954277751
SERPINE2	SERPINE2	     5270.2	     5270.4	1.258297e+00	0.639075905109978
HECW1	HECW1	    23072.2	    23072.4	7.475648e-01	0.379680354628804
CHD6	CHD6	    84181.2	    84181.4	9.257727e-01	0.470190285901189
CPZ	CPZ	     8532.2	     8532.4	6.059276e-01	0.307744299955509
BRIP1	BRIP1	    83990.2	    83990.4	3.678966e-01	0.186850840963527
CACNG5	CACNG5	    27091.2	    27091.4	4.228654e-02	0.0214768920409643
ZDHHC17	ZDHHC17	    23390.2	    23390.4	2.878555e-01	0.14619880219327
LYPD5	LYPD5	   284348.2	   284348.4	1.178109e-01	0.0598349257363891
GRIN3B	GRIN3B	   116444.2	   116444.4	8.184762e-01	0.415695514116282
DAGLA	DAGLA	      747.2	      747.4	6.796716e-01	0.345198107400357
CORO6	CORO6	    84940.2	    84940.4	7.024423e-01	0.35676310812156
NCAPG2	NCAPG2	    54892.2	    54892.4	6.329421e-01	0.321464682376029
CSK	CSK	     1445.2	     1445.4	4.196418e-01	0.213131687635734
SMARCD3	SMARCD3	     6604.2	     6604.4	8.948629e-01	0.454491521291746
AQP1	AQP1	      358.2	      358.4	3.205427e-01	0.162800289700203
ALDH3A1	ALDH3A1	      218.2	      218.4	1.486646e+00	0.755051977417199
SEC22B	SEC22B	     9554.2	     9554.4	3.944119e-01	0.200317684917509
VPS26B	VPS26B	   112936.2	   112936.4	2.958792e-02	0.0150273955626705
SLC6A12	SLC6A12	     6539.2	     6539.4	9.694980e-01	0.492397909120274
HNRNPA1L2	HNRNPA1L2	   144983.2	   144983.4	3.706896e-01	0.188269376494465
KATNAL1	KATNAL1	    84056.2	    84056.4	4.653473e-01	0.23634503375434
F7	F7	     2155.2	     2155.4	6.295198e-01	0.319726531947269
RPL8	RPL8	     6132.2	     6132.4	0.000000e+00	0
ICMT	ICMT	    23463.2	    23463.4	5.016528e-01	0.254784218043081
LIMK2	LIMK2	     3985.2	     3985.4	5.776695e-01	0.293392306082688
GCLM	GCLM	     2730.2	     2730.4	2.835332e-01	0.144003551163778
KIRREL2	KIRREL2	    84063.2	    84063.4	6.058290e-01	0.307694222045251
EVI5	EVI5	     7813.2	     7813.4	2.620308e-01	0.133082706766917
KIF11	KIF11	     3832.2	     3832.4	8.448512e-01	0.429091101165505
EDEM2	EDEM2	    55741.2	    55741.4	6.345045e-01	0.3222582090189
CRTAC1	CRTAC1	    55118.2	    55118.4	9.537922e-01	0.48442109732586
ENPP6	ENPP6	   133121.2	   133121.4	5.000376e-01	0.253963874831635
TPM1	TPM1	     7168.2	     7168.4	2.557716e-01	0.129903724455695
SSR1	SSR1	     6745.2	     6745.4	1.792386e-02	0.00910334130381344
RPL24	RPL24	     6152.2	     6152.4	1.014432e-01	0.0515219418446142
C5orf24	C5orf24	   134553.2	   134553.4	5.406136e-01	0.274572001470848
NR2C1	NR2C1	     7181.2	     7181.4	1.961115e-01	0.0996029827337866
ARHGEF19	ARHGEF19	   128272.2	   128272.4	6.414202e-01	0.325770620823878
GPR61	GPR61	    83873.2	    83873.4	4.808988e-01	0.244243478190207
MYCBP	MYCBP	    26292.2	    26292.4	2.181397e-01	0.110790875459386
CHST8	CHST8	    64377.2	    64377.4	8.243612e-01	0.418684444155512
RFC5	RFC5	     5985.2	     5985.4	5.566755e-01	0.282729672736285
PIK3C3	PIK3C3	     5289.2	     5289.4	6.072349e-01	0.30840826397255
PPP3CB	PPP3CB	     5532.2	     5532.4	2.662565e-01	0.135228895665264
LHX3	LHX3	     8022.2	     8022.4	9.014079e-01	0.457815658438179
CBLB	CBLB	      868.2	      868.4	3.694686e-01	0.187649243346139
BMP4	BMP4	      652.2	      652.4	1.185766e+00	0.602238167697005
ITGB1BP1	ITGB1BP1	     9270.2	     9270.4	8.888322e-02	0.0451428591744154
KHSRP	KHSRP	     8570.2	     8570.4	5.744651e-01	0.291764824788261
ABCF1	ABCF1	       23.2	       23.4	1.073305e-01	0.0545120400298233
ACSS1	ACSS1	    84532.2	    84532.4	1.205509e+00	0.612265431208391
ZNF843	ZNF843	   283933.2	   283933.4	5.350102e-01	0.271726093130692
KEAP1	KEAP1	     9817.2	     9817.4	5.751697e-01	0.292122683769678
MYOM1	MYOM1	     8736.2	     8736.4	3.668352e-02	0.0186311766988398
DCP2	DCP2	   167227.2	   167227.4	4.505652e-01	0.228837359543143
SLC43A3	SLC43A3	    29015.2	    29015.4	1.120229e+00	0.568952609841274
CACNA2D4	CACNA2D4	    93589.2	    93589.4	5.717884e-01	0.290405356812729
IER2	IER2	     9592.2	     9592.4	1.345894e-01	0.0683565506579201
OPRM1	OPRM1	     4988.2	     4988.4	4.242553e-02	0.021547483610404
SECTM1	SECTM1	     6398.2	     6398.4	8.822857e-01	0.448103692763386
ACTN4	ACTN4	       81.2	       81.4	1.429797e-01	0.0726178964027198
UPP1	UPP1	     7378.2	     7378.4	4.094868e-01	0.20797406919081
CACNA1F	CACNA1F	      778.2	      778.4	4.778382e-01	0.242689031413985
HOXB3	HOXB3	     3213.2	     3213.4	5.146018e-01	0.261360879908499
MUC5B	MUC5B	   727897.2	   727897.4	3.926871e-01	0.199441677010684
PRSS36	PRSS36	   146547.2	   146547.4	8.071381e-01	0.409937011537219
MBL2	MBL2	     4153.2	     4153.4	1.351430e+00	0.686377183163258
FHAD1	FHAD1	   114827.2	   114827.4	6.591617e-01	0.334781343388192
FAM78A	FAM78A	   286336.2	   286336.4	3.785161e-01	0.192244374107384
RFC3	RFC3	     5983.2	     5983.4	9.526200e-01	0.483825749187885
FGFR3	FGFR3	     2261.2	     2261.4	4.017287e-02	0.0204033811223547
NEDD9	NEDD9	     4739.2	     4739.4	3.299453e-01	0.167575772042915
RRN3P2	RRN3P2	   653390.2	   653390.4	3.865927e-01	0.196346394898351
BAZ1B	BAZ1B	     9031.2	     9031.4	3.971613e-01	0.201714076463788
GABPB2	GABPB2	   126626.2	   126626.4	3.981036e-01	0.202192660792755
GALNT2	GALNT2	     2590.2	     2590.4	6.447958e-01	0.327485052810356
MTMR12	MTMR12	    54545.2	    54545.4	2.222594e-01	0.112883228064758
ZNF747	ZNF747	    65988.2	    65988.4	3.173776e-02	0.0161192768465341
UNC45A	UNC45A	    55898.2	    55898.4	6.671752e-01	0.338851316348152
PPP1R11	PPP1R11	     6992.2	     6992.4	4.800402e-01	0.243807404217109
HLA-DPB2	HLA-DPB2	     3116.2	     3116.4	8.191451e-01	0.416035241440537
FAM43B	FAM43B	   163933.2	   163933.4	1.122700e+00	0.570207604935061
SGPL1	SGPL1	     8879.2	     8879.4	2.440338e-02	0.0123942218420951
FMO1	FMO1	     2326.2	     2326.4	6.800260e-01	0.345378103459134
KDM5B	KDM5B	    10765.2	    10765.4	7.924202e-01	0.402461943835541
CAMK2B	CAMK2B	      816.2	      816.4	9.888176e-01	0.502210132193494
MAP4K4	MAP4K4	     9448.2	     9448.4	5.397273e-01	0.274121858957039
RNASEH2C	RNASEH2C	    84153.2	    84153.4	8.106643e-01	0.411727931690886
MTNR1B	MTNR1B	     4544.2	     4544.4	5.306765e-01	0.269525052160257
ZNRF1	ZNRF1	    84937.2	    84937.4	4.535642e-01	0.230360520322693
ESYT1	ESYT1	    23344.2	    23344.4	3.093675e-03	0.00157124522329872
GAL3ST2	GAL3ST2	    64090.2	    64090.4	1.800756e-01	0.0914585165968149
ZBTB17	ZBTB17	     7709.2	     7709.4	5.549759e-01	0.281866463646281
ADRB1	ADRB1	      153.2	      153.4	6.751460e-01	0.342899602424055
FANCA	FANCA	     2175.2	     2175.4	3.765223e-01	0.191231743909896
ZFYVE28	ZFYVE28	    57732.2	    57732.4	5.611530e-01	0.285003748224926
INTS6	INTS6	    26512.2	    26512.4	6.841202e-01	0.347457504880819
NSUN4	NSUN4	   387338.2	   387338.4	6.791617e-01	0.344939134515565
NELL1	NELL1	     4745.2	     4745.4	4.045771e-01	0.205480483835907
GCLC	GCLC	     2729.2	     2729.4	4.488734e-01	0.227978111991679
ADNP	ADNP	    23394.2	    23394.4	6.966555e-01	0.353824052836766
TTC23L	TTC23L	   153657.2	   153657.4	3.901730e-01	0.198164791877018
SF1	SF1	     7536.2	     7536.4	3.763337e-01	0.191135955939565
TMCO3	TMCO3	    55002.2	    55002.4	3.618583e-01	0.183784051455307
SCARB1	SCARB1	      949.2	      949.4	3.441835e-01	0.174807205124402
TMEM229A	TMEM229A	   730130.2	   730130.4	9.942829e-02	0.0504985900985915
IFIH1	IFIH1	    64135.2	    64135.4	2.692905e-01	0.136769832579287
KDR	KDR	     3791.2	     3791.4	6.459458e-01	0.32806912580018
GTF3C6	GTF3C6	   112495.2	   112495.4	1.384347e-01	0.0703095383690244
VCX3A	VCX3A	    51481.2	    51481.4	7.375122e-01	0.374574744074453
LGI1	LGI1	     9211.2	     9211.4	2.793202e-01	0.141863812462797
DYRK4	DYRK4	     8798.2	     8798.4	6.368146e-01	0.323431484683067
ACVR2A	ACVR2A	       92.2	       92.4	7.718960e-01	0.39203791700272
PSTPIP2	PSTPIP2	     9050.2	     9050.4	9.865429e-01	0.501054835819622
CTRB2	CTRB2	   440387.2	   440387.4	5.660983e-01	0.287515414448036
KBTBD7	KBTBD7	    84078.2	    84078.4	5.430304e-01	0.27579946895068
PPP1R16A	PPP1R16A	    84988.2	    84988.4	3.541129e-01	0.179850243685409
PSMB8	PSMB8	     5696.2	     5696.4	8.973242e-01	0.455741589856836
ZNF331	ZNF331	    55422.2	    55422.4	8.702284e-01	0.441979916015383
HNRNPU	HNRNPU	     3192.2	     3192.4	9.573829e-02	0.0486244776355913
TALDO1	TALDO1	     6888.2	     6888.4	6.074252e-01	0.308504915355127
RPA2	RPA2	     6118.2	     6118.4	6.570207e-01	0.333693951848007
VDAC1	VDAC1	     7416.2	     7416.4	3.730169e-01	0.189451387859002
DNTTIP1	DNTTIP1	   116092.2	   116092.4	4.059125e-01	0.206158719549482
ZMIZ1	ZMIZ1	    57178.2	    57178.4	6.242426e-01	0.3170462971804
RWDD1	RWDD1	    51389.2	    51389.4	5.056407e-01	0.256809630804924
CENPH	CENPH	    64946.2	    64946.4	7.517690e-01	0.381815623901689
PTAFR	PTAFR	     5724.2	     5724.4	4.231961e-01	0.214936879485935
MS4A5	MS4A5	    64232.2	    64232.4	8.030296e-02	0.0407850347294879
DBNDD1	DBNDD1	    79007.2	    79007.4	6.697039e-01	0.340135616669342
UNC80	UNC80	   285175.2	   285175.4	1.025116e-01	0.0520645710466385
PTPN4	PTPN4	     5775.2	     5775.4	6.530619e-01	0.331683318672255
ZC3H8	ZC3H8	    84524.2	    84524.4	2.019528e-01	0.102569717999403
SPRR2C	SPRR2C	     6702.2	     6702.4	8.940663e-02	0.0454086936471143
GATA1	GATA1	     2623.2	     2623.4	4.599811e-01	0.233619596816955
TSHZ1	TSHZ1	    10194.2	    10194.4	6.108857e-01	0.31026246716494
GNG11	GNG11	     2791.2	     2791.4	1.209638e+00	0.614362507186637
ANKRD13D	ANKRD13D	   338692.2	   338692.4	4.620031e-01	0.234646549499932
LGSN	LGSN	    51557.2	    51557.4	6.568299e-01	0.333597046520652
PTPRT	PTPRT	    11122.2	    11122.4	8.645244e-01	0.439082913985856
ID2	ID2	     3398.2	     3398.4	8.402003e-01	0.42672895762779
IRS4	IRS4	     8471.2	     8471.4	3.705657e-02	0.0188206448978431
OGDHL	OGDHL	    55753.2	    55753.4	1.300307e+00	0.660412345373025
FGFR4	FGFR4	     2264.2	     2264.4	5.423535e-01	0.275455678509974
PRCD	PRCD	   768206.2	   768206.4	3.471713e-01	0.176324677540921
CTSZ	CTSZ	     1522.2	     1522.4	3.235179e-01	0.164311362708311
SYTL1	SYTL1	    84958.2	    84958.4	4.847741e-01	0.246211702588002
SAG	SAG	     6295.2	     6295.4	1.435574e-01	0.072911304199434
VEGFA	VEGFA	     7422.2	     7422.4	3.845904e-01	0.195329447639634
ADAM33	ADAM33	    80332.2	    80332.4	8.061583e-01	0.409439381349889
ZFP57	ZFP57	   346171.2	   346171.4	2.200949e-01	0.111783901119998
KLF15	KLF15	    28999.2	    28999.4	1.161439e-01	0.0589882738459226
CATSPER4	CATSPER4	   378807.2	   378807.4	1.293199e-01	0.0656802266406356
MPHOSPH6	MPHOSPH6	    10200.2	    10200.4	3.050665e-01	0.154940089347931
CSRP1	CSRP1	     1465.2	     1465.4	1.011739e+00	0.513851671870842
WDR38	WDR38	   401551.2	   401551.4	4.029061e-01	0.204631800387215
SULF1	SULF1	    23213.2	    23213.4	1.192158e+00	0.605484597741314
UHMK1	UHMK1	   127933.2	   127933.4	3.142589e-01	0.159608813305894
USP7	USP7	     7874.2	     7874.4	4.631209e-01	0.235214268446041
TINAGL1	TINAGL1	    64129.2	    64129.4	5.038216e-01	0.255885728912933
ZNF256	ZNF256	    10172.2	    10172.4	5.113050e-01	0.259686469619063
DVL1	DVL1	     1855.2	     1855.4	4.751054e-01	0.241301070834341
CHD9	CHD9	    80205.2	    80205.4	6.242238e-01	0.317036748856741
RNF141	RNF141	    50862.2	    50862.4	7.044879e-01	0.357802046998068
ARFGAP1	ARFGAP1	    55738.2	    55738.4	4.000667e-01	0.203189698780862
CLASP1	CLASP1	    23332.2	    23332.4	4.574724e-01	0.232345454286893
BCL11A	BCL11A	    53335.2	    53335.4	7.530099e-01	0.382445864052187
ACP6	ACP6	    51205.2	    51205.4	9.977269e-01	0.506735072618049
PCDHGA1	PCDHGA1	    56114.2	    56114.4	9.529214e-01	0.483978827100174
C10orf91	C10orf91	   170393.2	   170393.4	8.625188e-01	0.438064290691603
JUN	JUN	     3725.2	     3725.4	1.535201e-01	0.0779712554826678
EPS15	EPS15	     2060.2	     2060.4	8.312799e-01	0.422198379629159
GARS	GARS	     2617.2	     2617.4	1.615090e-01	0.0820287343595411
ZNF653	ZNF653	   115950.2	   115950.4	2.460500e-01	0.124966225344501
SLC7A4	SLC7A4	     6545.2	     6545.4	6.275171e-01	0.318709381532729
DIXDC1	DIXDC1	    85458.2	    85458.4	4.908181e-01	0.249281387066694
FAM172A	FAM172A	    83989.2	    83989.4	4.729860e-01	0.240224649708573
HMGA1	HMGA1	     3159.2	     3159.4	3.662743e-01	0.186026891736231
DSCR10	DSCR10	   259234.2	   259234.4	1.670708e-01	0.0848535144941522
TUBA1A	TUBA1A	     7846.2	     7846.4	2.615084e-02	0.013281738526267
RPS11	RPS11	     6205.2	     6205.4	0.000000e+00	0
TMEM167A	TMEM167A	   153339.2	   153339.4	2.249797e-01	0.114264840024948
GPR3	GPR3	     2827.2	     2827.4	1.750376e-01	0.0888997690118298
RXRA	RXRA	     6256.2	     6256.4	2.725170e-01	0.13840853823291
CBX7	CBX7	    23492.2	    23492.4	3.084360e-01	0.156651423208115
DEFB132	DEFB132	   400830.2	   400830.4	5.128664e-01	0.260479488372376
TAOK3	TAOK3	    51347.2	    51347.4	7.357486e-01	0.373679030052841
SAMD4B	SAMD4B	    55095.2	    55095.4	2.873876e-01	0.145961160669845
TSHZ3	TSHZ3	    57616.2	    57616.4	6.513399e-01	0.330808732856188
BLCAP	BLCAP	    10904.2	    10904.4	4.133339e-01	0.209927971103116
HSF5	HSF5	   124535.2	   124535.4	2.246093e-02	0.0114076717733269
KCNG1	KCNG1	     3755.2	     3755.4	6.987548e-01	0.354890265382451
C1orf159	C1orf159	    54991.2	    54991.4	4.820700e-01	0.244838318438626
PPIE	PPIE	    10450.2	    10450.4	5.308858e-01	0.269631353444405
PDE1C	PDE1C	     5137.2	     5137.4	5.639304e-01	0.286414360678784
TMEM87B	TMEM87B	    84910.2	    84910.4	4.697643e-01	0.23858838192482
ZNF132	ZNF132	     7691.2	     7691.4	8.848808e-01	0.449421716951119
FAM198B	FAM198B	    51313.2	    51313.4	8.963506e-01	0.455247108584756
NOL9	NOL9	    79707.2	    79707.4	4.345707e-01	0.220713920033805
PDPK1	PDPK1	     5170.2	     5170.4	3.826681e-01	0.194353131545427
MSH2	MSH2	     4436.2	     4436.4	1.451337e-01	0.0737118905071379
NUCKS1	NUCKS1	    64710.2	    64710.4	1.749241e-01	0.0888421235471819
RAB39B	RAB39B	   116442.2	   116442.4	2.156167e-01	0.109509470108668
NPL	NPL	    80896.2	    80896.4	1.074204e+00	0.545576993009408
TUBGCP2	TUBGCP2	    10844.2	    10844.4	2.664521e-02	0.013532823886249
NPTX2	NPTX2	     4885.2	     4885.4	8.059157e-01	0.409316167343514
PSKH1	PSKH1	     5681.2	     5681.4	2.294626e-01	0.116541658117192
FLVCR2	FLVCR2	    55640.2	    55640.4	9.269377e-01	0.470781977234359
GPR4	GPR4	     2828.2	     2828.4	3.766489e-01	0.191296042727733
KCNJ14	KCNJ14	     3770.2	     3770.4	2.074113e-01	0.105342033142841
SLC37A1	SLC37A1	    54020.2	    54020.4	4.989663e-01	0.253419772749897
NBAS	NBAS	    51594.2	    51594.4	1.885268e-01	0.0957507928155975
HES2	HES2	    54626.2	    54626.4	7.853156e-01	0.398853591693365
TMEM220	TMEM220	   388335.2	   388335.4	1.186499e+00	0.602610450741824
EIF3F	EIF3F	     8665.2	     8665.4	3.633946e-01	0.184564322180756
C1QTNF2	C1QTNF2	   114898.2	   114898.4	6.511922e-01	0.330733717568712
