geneID,TCGA.BC.A10Q.01,TCGA.BC.A10R.01,TCGA.BC.A10T.01,TCGA.BC.A10U.01,TCGA.BC.A10W.01,TCGA.BC.A10X.01,TCGA.BC.A10Y.01,TCGA.BC.A10Z.01,TCGA.BC.A110.01,TCGA.BC.A216.01,TCGA.BD.A2L6.01,TCGA.BD.A3EP.01,TCGA.DD.A114.01,TCGA.DD.A118.01,TCGA.DD.A119.01,TCGA.DD.A11A.01,TCGA.DD.A11B.01,TCGA.DD.A11C.01,TCGA.DD.A11D.01,TCGA.DD.A1EB.01,TCGA.DD.A1EC.01,TCGA.DD.A1EE.01,TCGA.DD.A1EH.01,TCGA.DD.A1EJ.01,TCGA.DD.A1EL.01,TCGA.DD.A39V.01,TCGA.DD.A39W.01,TCGA.DD.A39X.01,TCGA.DD.A39Z.01,TCGA.DD.A3A1.01,TCGA.DD.A3A2.01,TCGA.DD.A3A3.01,TCGA.EP.A12J.01,TCGA.EP.A26S.01,TCGA.ES.A2HT.01,TCGA.FV.A23B.01,TCGA.FV.A2QR.01
snoU13|ENSG00000239059.1, 0,-1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
snoU13|ENSG00000238484.1, 0,-1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
ANKS1A, 0,-1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
SNRPC, 0,-1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
TAF11, 0,-1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
UHRF1BP1, 0,-1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
TCP11, 0,-1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
SCUBE3, 0,-1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
ZNF76, 0,-1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
DEF6, 0,-1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
PPARD, 0,-1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
FANCE, 0,-1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
RPL10A, 0,-1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
TEAD3, 0,-1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
TULP1, 0,-1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
FKBP5, 0,-1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 2, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
SNORA40|ENSG00000212579.1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
MIR5690, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
ARMC12, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
CLPSL1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
CLPSL2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
CLPS, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
LHFPL5, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
SRPK1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
SLC26A8, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
MAPK14, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
MAPK13, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
BRPF3, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
PNPLA1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
C6orf222, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
ETV7, 0, 1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
PXT1, 0, 1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
KCTD20, 0,-1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 2, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
RN7SL502P, 0,-1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
STK38, 0,-1, 0, 2, 0, 0, 1, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 2, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
RN7SL748P, 0,-1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 2, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
SRSF3, 0, 1, 0, 2, 0, 0, 1, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
MIR3925, 0, 1, 0, 2, 0, 0, 1, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0,-1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
CDKN1A, 0, 1, 0, 2, 0, 0, 1, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
RAB44, 0, 1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
CPNE5, 0, 1, 0, 2, 0, 0, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
PPIL1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
C6orf89, 0, 0, 0, 2, 0, 0, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
PI16, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
MTCH1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
FGD2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
COX6A1P2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
PIM1, 0, 0, 0, 2, 0, 0, 1, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
SNORD112|ENSG00000252687.1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
TMEM217, 0, 0, 0, 2, 0, 0, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
snoU13|ENSG00000238375.1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
TBC1D22B, 0, 0, 0, 2, 0, 0, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
RN7SL273P, 0, 0, 0, 2, 0, 0, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
RNF8, 0, 0, 0, 2, 0, 0, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
FTSJD2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
CCDC167, 0, 0, 0, 2, 0, 0, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
MIR4462, 0, 0, 1, 2, 0, 0, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
MDGA1, 0, 0, 1, 2, 0, 0, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
ZFAND3, 0, 0, 1, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 2, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
RN7SL285P, 0, 0, 1, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 2, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
BTBD9, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
SNORD45|ENSG00000200706.1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
GLO1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
DNAH8, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
RN7SL465P, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
SNORA8|ENSG00000212586.1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
GLP1R, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
SAYSD1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
KCNK5, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
KCNK17, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
KCNK16, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
KIF6, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 2, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
DAAM2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
MOCS1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
TDRG1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
LINC00951, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
LRFN2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 2, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
OARD1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
UNC5CL, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
TSPO2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
APOBEC2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
NFYA, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
ADCY10P1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
TREML1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
TREM2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
TREML2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
TREML3P, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
TREML4, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0
RNA5SP207, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0
TREM1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0
NCR2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0
FOXP4, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0
MIR4641, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0
MDFI, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0
TFEB, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0
PGC, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0
FRS3, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0
PRICKLE4, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0
TOMM6, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0
USP49, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0
SNORA8|ENSG00000206977.1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0
MED20, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0
BYSL, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 2, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0
CCND3, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 2, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0
TAF8, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0
C6orf132, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0
GUCA1A, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0
GUCA1B, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0
MRPS10, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0
TRERF1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0
U3|ENSG00000221252.1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0
snoU13|ENSG00000238611.1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0
UBR2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0
PRPH2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1,-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0
